t, dist, e_dist, dist_err, input, output, error
1.125900, -0.564136, -2.379870, 1.815734, -1.570796, -1.439587, -0.131209, 
1.126000, -0.626520, -2.383360, 1.756839, -1.570796, -1.439468, -0.131328, 
1.126100, -0.688806, -2.387243, 1.698437, -1.570796, -1.439349, -0.131447, 
1.126200, -0.750982, -2.391519, 1.640536, -1.570796, -1.439230, -0.131566, 
1.126300, -0.813041, -2.396186, 1.583146, -1.570796, -1.439112, -0.131684, 
1.126400, -0.874970, -2.401245, 1.526275, -1.570796, -1.438993, -0.131803, 
1.126500, -0.936762, -2.406694, 1.469932, -1.570796, -1.438875, -0.131921, 
1.126600, -0.998406, -2.412533, 1.414127, -1.570796, -1.438757, -0.132039, 
1.126700, -1.059892, -2.418760, 1.358869, -1.570796, -1.438639, -0.132157, 
1.126800, -1.121210, -2.425375, 1.304165, -1.570796, -1.438521, -0.132275, 
1.126900, -1.182352, -2.432376, 1.250024, -1.570796, -1.438404, -0.132392, 
1.127000, -1.243307, -2.439763, 1.196456, -1.570796, -1.438287, -0.132509, 
1.127100, -1.304065, -2.447534, 1.143468, -1.570796, -1.438169, -0.132627, 
1.127200, -1.364618, -2.455688, 1.091070, -1.570796, -1.438052, -0.132744, 
1.127300, -1.424955, -2.464223, 1.039268, -1.570796, -1.437936, -0.132860, 
1.127400, -1.485067, -2.473139, 0.988072, -1.570796, -1.437819, -0.132977, 
1.127500, -1.544945, -2.482434, 0.937489, -1.570796, -1.437702, -0.133094, 
1.127600, -1.604578, -2.492106, 0.887527, -1.570796, -1.437586, -0.133210, 
1.127700, -1.663959, -2.502154, 0.838195, -1.570796, -1.437470, -0.133326, 
1.127800, -1.723076, -2.512576, 0.789500, -1.570796, -1.437354, -0.133442, 
1.127900, -1.781922, -2.523371, 0.741449, -1.570796, -1.437239, -0.133557, 
1.128000, -1.840486, -2.534537, 0.694051, -1.570796, -1.437123, -0.133673, 
1.128100, -1.898759, -2.546072, 0.647313, -1.570796, -1.437008, -0.133788, 
1.128200, -1.956733, -2.557974, 0.601241, -1.570796, -1.436893, -0.133903, 
1.128300, -2.014397, -2.570242, 0.555845, -1.570796, -1.436778, -0.134018, 
1.128400, -2.071744, -2.582873, 0.511129, -1.570796, -1.436663, -0.134133, 
1.128500, -2.128763, -2.595866, 0.467103, -1.570796, -1.436549, -0.134247, 
1.128600, -2.185446, -2.609218, 0.423771, -1.570796, -1.436435, -0.134361, 
1.128700, -2.241784, -2.622927, 0.381143, -1.570796, -1.436321, -0.134475, 
1.128800, -2.297768, -2.636991, 0.339223, -1.570796, -1.436207, -0.134589, 
1.128900, -2.353389, -2.651409, 0.298019, -1.570796, -1.436093, -0.134703, 
1.129000, -2.408639, -2.666177, 0.257538, -1.570796, -1.435980, -0.134816, 
1.129100, -2.463508, -2.681293, 0.217784, -1.570796, -1.435866, -0.134930, 
1.129200, -2.517988, -2.696755, 0.178766, -1.570796, -1.435753, -0.135043, 
1.129300, -2.572071, -2.712560, 0.140489, -1.570796, -1.435641, -0.135155, 
1.129400, -2.625748, -2.728706, 0.102959, -1.570796, -1.435528, -0.135268, 
1.129500, -2.679009, -2.745191, 0.066182, -1.570796, -1.435416, -0.135380, 
1.129600, -2.731848, -2.762011, 0.030163, -1.570796, -1.435304, -0.135492, 
1.129700, -2.784255, -2.779165, -0.005091, -1.570796, -1.435192, -0.135604, 
1.129800, -2.836223, -2.796649, -0.039575, -1.570796, -1.435080, -0.135716, 
1.129900, -2.887743, -2.814460, -0.073283, -1.570796, -1.434969, -0.135827, 
1.130000, -2.938807, -2.832596, -0.106211, -1.570796, -1.434857, -0.135939, 
1.130100, -2.989407, -2.851054, -0.138353, -1.570796, -1.434746, -0.136050, 
1.130200, -3.039534, -2.869831, -0.169704, -1.570796, -1.434635, -0.136161, 
1.130300, -3.089182, -2.888923, -0.200258, -1.570796, -1.434525, -0.136271, 
1.130400, -3.138342, -2.908329, -0.230013, -1.570796, -1.434414, -0.136382, 
1.130500, -3.187006, -2.928045, -0.258961, -1.570796, -1.434304, -0.136492, 
1.130600, -3.235167, -2.948067, -0.287100, -1.570796, -1.434194, -0.136602, 
1.130700, -3.282817, -2.968393, -0.314424, -1.570796, -1.434085, -0.136711, 
1.130800, -3.329949, -2.989019, -0.340930, -1.570796, -1.433975, -0.136821, 
1.130900, -3.376555, -3.009943, -0.366612, -1.570796, -1.433866, -0.136930, 
1.131000, -3.422628, -3.031160, -0.391468, -1.570796, -1.433757, -0.137039, 
1.131100, -3.468160, -3.052667, -0.415493, -1.570796, -1.433648, -0.137148, 
1.131200, -3.513145, -3.074462, -0.438683, -1.570796, -1.433540, -0.137256, 
1.131300, -3.557574, -3.096540, -0.461034, -1.570796, -1.433431, -0.137365, 
1.131400, -3.601443, -3.118898, -0.482544, -1.570796, -1.433323, -0.137473, 
1.131500, -3.644742, -3.141533, -0.503209, -1.570796, -1.433215, -0.137581, 
1.131600, -3.687466, -3.164440, -0.523025, -1.570796, -1.433108, -0.137688, 
1.131700, -3.729607, -3.187617, -0.541990, -1.570796, -1.433000, -0.137796, 
1.131800, -3.771160, -3.211060, -0.560100, -1.570796, -1.432893, -0.137903, 
1.131900, -3.812117, -3.234764, -0.577353, -1.570796, -1.432786, -0.138010, 
1.132000, -3.852472, -3.258727, -0.593745, -1.570796, -1.432680, -0.138116, 
1.132100, -3.892219, -3.282944, -0.609275, -1.570796, -1.432573, -0.138223, 
1.132200, -3.931351, -3.307411, -0.623940, -1.570796, -1.432467, -0.138329, 
1.132300, -3.969862, -3.332125, -0.637737, -1.570796, -1.432361, -0.138435, 
1.132400, -4.007746, -3.357082, -0.650664, -1.570796, -1.432255, -0.138541, 
1.132500, -4.044998, -3.382278, -0.662720, -1.570796, -1.432150, -0.138646, 
1.132600, -4.081611, -3.407708, -0.673902, -1.570796, -1.432044, -0.138752, 
1.132700, -4.117579, -3.433370, -0.684209, -1.570796, -1.431939, -0.138857, 
1.132800, -4.152897, -3.459258, -0.693639, -1.570796, -1.431835, -0.138961, 
1.132900, -4.187559, -3.485368, -0.702191, -1.570796, -1.431730, -0.139066, 
1.133000, -4.221560, -3.511697, -0.709863, -1.570796, -1.431626, -0.139170, 
1.133100, -4.254895, -3.538241, -0.716654, -1.570796, -1.431522, -0.139274, 
1.133200, -4.287557, -3.564994, -0.722563, -1.570796, -1.431418, -0.139378, 
1.133300, -4.319542, -3.591954, -0.727589, -1.570796, -1.431314, -0.139482, 
1.133400, -4.350846, -3.619115, -0.731731, -1.570796, -1.431211, -0.139585, 
1.133500, -4.381462, -3.646473, -0.734989, -1.570796, -1.431108, -0.139688, 
1.133600, -4.411386, -3.674024, -0.737362, -1.570796, -1.431005, -0.139791, 
1.133700, -4.440614, -3.701764, -0.738850, -1.570796, -1.430902, -0.139894, 
1.133800, -4.469141, -3.729688, -0.739452, -1.570796, -1.430800, -0.139996, 
1.133900, -4.496961, -3.757792, -0.739169, -1.570796, -1.430698, -0.140098, 
1.134000, -4.524072, -3.786072, -0.738000, -1.570796, -1.430596, -0.140200, 
1.134100, -4.550468, -3.814522, -0.735946, -1.570796, -1.430494, -0.140302, 
1.134200, -4.576146, -3.843139, -0.733008, -1.570796, -1.430392, -0.140404, 
1.134300, -4.601101, -3.871917, -0.729184, -1.570796, -1.430291, -0.140505, 
1.134400, -4.625330, -3.900853, -0.724477, -1.570796, -1.430190, -0.140606, 
1.134500, -4.648828, -3.929941, -0.718887, -1.570796, -1.430089, -0.140707, 
1.134600, -4.671592, -3.959178, -0.712414, -1.570796, -1.429989, -0.140807, 
1.134700, -4.693618, -3.988558, -0.705060, -1.570796, -1.429889, -0.140907, 
1.134800, -4.714903, -4.018077, -0.696826, -1.570796, -1.429789, -0.141007, 
1.134900, -4.735444, -4.047730, -0.687714, -1.570796, -1.429689, -0.141107, 
1.135000, -4.755237, -4.077513, -0.677724, -1.570796, -1.429589, -0.141207, 
1.135100, -4.774279, -4.107420, -0.666859, -1.570796, -1.429490, -0.141306, 
1.135200, -4.792567, -4.137447, -0.655119, -1.570796, -1.429391, -0.141405, 
1.135300, -4.810098, -4.167590, -0.642508, -1.570796, -1.429292, -0.141504, 
1.135400, -4.826869, -4.197843, -0.629026, -1.570796, -1.429193, -0.141603, 
1.135500, -4.842879, -4.228202, -0.614677, -1.570796, -1.429095, -0.141701, 
1.135600, -4.858124, -4.258662, -0.599462, -1.570796, -1.428997, -0.141799, 
1.135700, -4.872601, -4.289218, -0.583384, -1.570796, -1.428899, -0.141897, 
1.135800, -4.886309, -4.319865, -0.566444, -1.570796, -1.428801, -0.141995, 
1.135900, -4.899246, -4.350598, -0.548647, -1.570796, -1.428704, -0.142092, 
1.136000, -4.911408, -4.381413, -0.529995, -1.570796, -1.428607, -0.142189, 
1.136100, -4.922796, -4.412305, -0.510491, -1.570796, -1.428510, -0.142286, 
1.136200, -4.933406, -4.443269, -0.490137, -1.570796, -1.428413, -0.142383, 
1.136300, -4.943236, -4.474299, -0.468938, -1.570796, -1.428316, -0.142480, 
1.136400, -4.952287, -4.505391, -0.446895, -1.570796, -1.428220, -0.142576, 
1.136500, -4.960555, -4.536541, -0.424014, -1.570796, -1.428124, -0.142672, 
1.136600, -4.968040, -4.567742, -0.400298, -1.570796, -1.428028, -0.142768, 
1.136700, -4.974740, -4.598991, -0.375749, -1.570796, -1.427933, -0.142863, 
1.136800, -4.980655, -4.630282, -0.350373, -1.570796, -1.427837, -0.142959, 
1.136900, -4.985783, -4.661610, -0.324173, -1.570796, -1.427742, -0.143054, 
1.137000, -4.990124, -4.692971, -0.297154, -1.570796, -1.427647, -0.143149, 
1.137100, -4.993677, -4.724358, -0.269319, -1.570796, -1.427552, -0.143244, 
1.137200, -4.996442, -4.755769, -0.240673, -1.570796, -1.427458, -0.143338, 
1.137300, -4.998417, -4.787197, -0.211221, -1.570796, -1.427364, -0.143432, 
1.137400, -4.999603, -4.818637, -0.180967, -1.570796, -1.427270, -0.143526, 
1.137500, -5.000000, -4.850084, -0.149916, -1.570796, -1.427176, -0.143620, 
1.137600, -4.999607, -4.881535, -0.118073, -1.570796, -1.427082, -0.143714, 
1.137700, -4.998425, -4.912982, -0.085442, -1.570796, -1.426989, -0.143807, 
1.137800, -4.996453, -4.944422, -0.052030, -1.570796, -1.426896, -0.143900, 
1.137900, -4.993692, -4.975850, -0.017842, -1.570796, -1.426803, -0.143993, 
1.138000, -4.990143, -5.007261, 0.017118, -1.570796, -1.426710, -0.144086, 
1.138100, -4.985806, -5.038649, 0.052843, -1.570796, -1.426617, -0.144179, 
1.138200, -4.980681, -5.070009, 0.089328, -1.570796, -1.426525, -0.144271, 
1.138300, -4.974770, -5.101338, 0.126568, -1.570796, -1.426433, -0.144363, 
1.138400, -4.968073, -5.132629, 0.164556, -1.570796, -1.426341, -0.144455, 
1.138500, -4.960592, -5.163878, 0.203286, -1.570796, -1.426249, -0.144547, 
1.138600, -4.952328, -5.195080, 0.242752, -1.570796, -1.426158, -0.144638, 
1.138700, -4.943281, -5.226229, 0.282948, -1.570796, -1.426067, -0.144729, 
1.138800, -4.933454, -5.257322, 0.323868, -1.570796, -1.425975, -0.144821, 
1.138900, -4.922848, -5.288353, 0.365505, -1.570796, -1.425885, -0.144911, 
1.139000, -4.911464, -5.319317, 0.407852, -1.570796, -1.425794, -0.145002, 
1.139100, -4.899305, -5.350209, 0.450904, -1.570796, -1.425703, -0.145093, 
1.139200, -4.886372, -5.381024, 0.494652, -1.570796, -1.425613, -0.145183, 
1.139300, -4.872668, -5.411758, 0.539090, -1.570796, -1.425523, -0.145273, 
1.139400, -4.858194, -5.442406, 0.584212, -1.570796, -1.425433, -0.145363, 
1.139500, -4.842953, -5.472962, 0.630009, -1.570796, -1.425344, -0.145452, 
1.139600, -4.826947, -5.503422, 0.676475, -1.570796, -1.425254, -0.145542, 
1.139700, -4.810179, -5.533782, 0.723603, -1.570796, -1.425165, -0.145631, 
1.139800, -4.792651, -5.564035, 0.771384, -1.570796, -1.425076, -0.145720, 
1.139900, -4.774367, -5.594178, 0.819811, -1.570796, -1.424987, -0.145809, 
1.140000, -4.755329, -5.624206, 0.868878, -1.570796, -1.424898, -0.145898, 
1.140100, -4.735539, -5.654114, 0.918575, -1.570796, -1.424810, -0.145986, 
1.140200, -4.715002, -5.683897, 0.968895, -1.570796, -1.424721, -0.146075, 
1.140300, -4.693721, -5.713551, 1.019831, -1.570796, -1.424633, -0.146163, 
1.140400, -4.671698, -5.743071, 1.071373, -1.570796, -1.424545, -0.146251, 
1.140500, -4.648937, -5.772452, 1.123514, -1.570796, -1.424457, -0.146339, 
1.140600, -4.625443, -5.801689, 1.176246, -1.570796, -1.424370, -0.146426, 
1.140700, -4.601218, -5.830778, 1.229560, -1.570796, -1.424282, -0.146514, 
1.140800, -4.576266, -5.859715, 1.283449, -1.570796, -1.424195, -0.146601, 
1.140900, -4.550592, -5.888494, 1.337902, -1.570796, -1.424108, -0.146688, 
1.141000, -4.524199, -5.917111, 1.392912, -1.570796, -1.424021, -0.146775, 
1.141100, -4.497091, -5.945562, 1.448471, -1.570796, -1.423934, -0.146862, 
1.141200, -4.469274, -5.973842, 1.504568, -1.570796, -1.423848, -0.146948, 
1.141300, -4.440751, -6.001947, 1.561196, -1.570796, -1.423761, -0.147035, 
1.141400, -4.411526, -6.029872, 1.618346, -1.570796, -1.423675, -0.147121, 
1.141500, -4.381605, -6.057613, 1.676008, -1.570796, -1.423589, -0.147207, 
1.141600, -4.350992, -6.085165, 1.734173, -1.570796, -1.423503, -0.147293, 
1.141700, -4.319692, -6.112525, 1.792832, -1.570796, -1.423417, -0.147379, 
1.141800, -4.287710, -6.139687, 1.851977, -1.570796, -1.423332, -0.147464, 
1.141900, -4.255051, -6.166647, 1.911596, -1.570796, -1.423246, -0.147550, 
1.142000, -4.221720, -6.193401, 1.971682, -1.570796, -1.423161, -0.147635, 
1.142100, -4.187722, -6.219946, 2.032224, -1.570796, -1.423076, -0.147720, 
1.142200, -4.153063, -6.246276, 2.093213, -1.570796, -1.422991, -0.147805, 
1.142300, -4.117748, -6.272388, 2.154640, -1.570796, -1.422906, -0.147890, 
1.142400, -4.081783, -6.298277, 2.216494, -1.570796, -1.422821, -0.147975, 
1.142500, -4.045173, -6.323939, 2.278766, -1.570796, -1.422737, -0.148059, 
1.142600, -4.007924, -6.349371, 2.341446, -1.570796, -1.422652, -0.148144, 
1.142700, -3.970043, -6.374567, 2.404525, -1.570796, -1.422568, -0.148228, 
1.142800, -3.931534, -6.399525, 2.467991, -1.570796, -1.422484, -0.148312, 
1.142900, -3.892405, -6.424241, 2.531835, -1.570796, -1.422400, -0.148396, 
1.143000, -3.852661, -6.448709, 2.596048, -1.570796, -1.422316, -0.148480, 
1.143100, -3.812309, -6.472927, 2.660618, -1.570796, -1.422233, -0.148563, 
1.143200, -3.771355, -6.496891, 2.725536, -1.570796, -1.422149, -0.148647, 
1.143300, -3.729805, -6.520597, 2.790791, -1.570796, -1.422065, -0.148731, 
1.143400, -3.687667, -6.544040, 2.856374, -1.570796, -1.421982, -0.148814, 
1.143500, -3.644945, -6.567218, 2.922273, -1.570796, -1.421899, -0.148897, 
1.143600, -3.601649, -6.590127, 2.988478, -1.570796, -1.421816, -0.148980, 
1.143700, -3.557783, -6.612763, 3.054980, -1.570796, -1.421733, -0.149063, 
1.143800, -3.513356, -6.635122, 3.121766, -1.570796, -1.421650, -0.149146, 
1.143900, -3.468374, -6.657202, 3.188828, -1.570796, -1.421567, -0.149229, 
1.144000, -3.422845, -6.678998, 3.256153, -1.570796, -1.421485, -0.149311, 
1.144100, -3.376774, -6.700506, 3.323732, -1.570796, -1.421402, -0.149394, 
1.144200, -3.330171, -6.721725, 3.391554, -1.570796, -1.421320, -0.149476, 
1.144300, -3.283042, -6.742649, 3.459608, -1.570796, -1.421238, -0.149558, 
1.144400, -3.235394, -6.763277, 3.527883, -1.570796, -1.421156, -0.149640, 
1.144500, -3.187235, -6.783604, 3.596369, -1.570796, -1.421073, -0.149723, 
1.144600, -3.138573, -6.803628, 3.665055, -1.570796, -1.420992, -0.149804, 
1.144700, -3.089416, -6.823345, 3.733929, -1.570796, -1.420910, -0.149886, 
1.144800, -3.039770, -6.842752, 3.802981, -1.570796, -1.420828, -0.149968, 
1.144900, -2.989645, -6.861846, 3.872201, -1.570796, -1.420746, -0.150050, 
1.145000, -2.939047, -6.880624, 3.941577, -1.570796, -1.420665, -0.150131, 
1.145100, -2.887986, -6.899083, 4.011098, -1.570796, -1.420583, -0.150213, 
1.145200, -2.836468, -6.917221, 4.080753, -1.570796, -1.420502, -0.150294, 
1.145300, -2.784502, -6.935033, 4.150531, -1.570796, -1.420421, -0.150375, 
1.145400, -2.732097, -6.952518, 4.220421, -1.570796, -1.420339, -0.150457, 
1.145500, -2.679260, -6.969673, 4.290413, -1.570796, -1.420258, -0.150538, 
1.145600, -2.626001, -6.986495, 4.360494, -1.570796, -1.420177, -0.150619, 
1.145700, -2.572326, -7.002981, 4.430655, -1.570796, -1.420096, -0.150700, 
1.145800, -2.518245, -7.019128, 4.500883, -1.570796, -1.420015, -0.150781, 
1.145900, -2.463767, -7.034935, 4.571168, -1.570796, -1.419935, -0.150861, 
1.146000, -2.408900, -7.050398, 4.641499, -1.570796, -1.419854, -0.150942, 
1.146100, -2.353652, -7.065516, 4.711864, -1.570796, -1.419773, -0.151023, 
1.146200, -2.298032, -7.080285, 4.782253, -1.570796, -1.419693, -0.151103, 
1.146300, -2.242050, -7.094704, 4.852654, -1.570796, -1.419612, -0.151184, 
1.146400, -2.185714, -7.108770, 4.923056, -1.570796, -1.419532, -0.151264, 
1.146500, -2.129032, -7.122480, 4.993448, -1.570796, -1.419451, -0.151345, 
1.146600, -2.072014, -7.135834, 5.063819, -1.570796, -1.419371, -0.151425, 
1.146700, -2.014669, -7.148827, 5.134158, -1.570796, -1.419291, -0.151505, 
1.146800, -1.957006, -7.161460, 5.204454, -1.570796, -1.419210, -0.151586, 
1.146900, -1.899034, -7.173729, 5.274695, -1.570796, -1.419130, -0.151666, 
1.147000, -1.840762, -7.185633, 5.344870, -1.570796, -1.419050, -0.151746, 
1.147100, -1.782199, -7.197169, 5.414969, -1.570796, -1.418970, -0.151826, 
1.147200, -1.723355, -7.208336, 5.484981, -1.570796, -1.418890, -0.151906, 
1.147300, -1.664239, -7.219132, 5.554893, -1.570796, -1.418810, -0.151986, 
1.147400, -1.604860, -7.229556, 5.624696, -1.570796, -1.418730, -0.152066, 
1.147500, -1.545228, -7.239605, 5.694377, -1.570796, -1.418650, -0.152146, 
1.147600, -1.485351, -7.249278, 5.763927, -1.570796, -1.418570, -0.152226, 
1.147700, -1.425240, -7.258574, 5.833334, -1.570796, -1.418491, -0.152305, 
1.147800, -1.364904, -7.267491, 5.902587, -1.570796, -1.418411, -0.152385, 
1.147900, -1.304352, -7.276028, 5.971676, -1.570796, -1.418331, -0.152465, 
1.148000, -1.243595, -7.284183, 6.040588, -1.570796, -1.418251, -0.152545, 
1.148100, -1.182641, -7.291955, 6.109314, -1.570796, -1.418172, -0.152624, 
1.148200, -1.121500, -7.299343, 6.177843, -1.570796, -1.418092, -0.152704, 
1.148300, -1.060182, -7.306345, 6.246163, -1.570796, -1.418013, -0.152783, 
1.148400, -0.998697, -7.312961, 6.314264, -1.570796, -1.417933, -0.152863, 
1.148500, -0.937054, -7.319190, 6.382136, -1.570796, -1.417853, -0.152943, 
1.148600, -0.875263, -7.325029, 6.449766, -1.570796, -1.417774, -0.153022, 
1.148700, -0.813334, -7.330480, 6.517146, -1.570796, -1.417694, -0.153102, 
1.148800, -0.751276, -7.335540, 6.584263, -1.570796, -1.417615, -0.153181, 
1.148900, -0.689100, -7.340208, 6.651108, -1.570796, -1.417535, -0.153261, 
1.149000, -0.626815, -7.344485, 6.717670, -1.570796, -1.417456, -0.153340, 
1.149100, -0.564431, -7.348369, 6.783938, -1.570796, -1.417376, -0.153420, 
1.149200, -0.501958, -7.351860, 6.849902, -1.570796, -1.417297, -0.153499, 
1.149300, -0.439406, -7.354958, 6.915552, -1.570796, -1.417217, -0.153579, 
1.149400, -0.376784, -7.357660, 6.980877, -1.570796, -1.417138, -0.153658, 
1.149500, -0.314103, -7.359969, 7.045866, -1.570796, -1.417058, -0.153738, 
1.149600, -0.251372, -7.361882, 7.110510, -1.570796, -1.416979, -0.153817, 
1.149700, -0.188601, -7.363399, 7.174798, -1.570796, -1.416899, -0.153897, 
1.149800, -0.125801, -7.364521, 7.238720, -1.570796, -1.416820, -0.153976, 
1.149900, -0.062981, -7.365247, 7.302267, -1.570796, -1.416740, -0.154056, 
1.150000, -0.000150, -7.365577, 7.365427, -1.570796, -1.416661, -0.154135, 
1.150100, 0.062680, -7.365511, 7.428191, -1.570796, -1.416581, -0.154215, 
1.150200, 0.125500, -7.365049, 7.490549, -1.570796, -1.416502, -0.154294, 
1.150300, 0.188301, -7.364191, 7.552492, -1.570796, -1.416422, -0.154374, 
1.150400, 0.251071, -7.362937, 7.614009, -1.570796, -1.416342, -0.154454, 
1.150500, 0.313803, -7.361288, 7.675090, -1.570796, -1.416263, -0.154533, 
1.150600, 0.376484, -7.359243, 7.735727, -1.570796, -1.416183, -0.154613, 
1.150700, 0.439106, -7.356803, 7.795909, -1.570796, -1.416104, -0.154692, 
1.150800, 0.501659, -7.353968, 7.855627, -1.570796, -1.416024, -0.154772, 
1.150900, 0.564132, -7.350739, 7.914871, -1.570796, -1.415944, -0.154852, 
1.151000, 0.626517, -7.347116, 7.973633, -1.570796, -1.415865, -0.154931, 
1.151100, 0.688802, -7.343100, 8.031902, -1.570796, -1.415785, -0.155011, 
1.151200, 0.750979, -7.338691, 8.089670, -1.570796, -1.415705, -0.155091, 
1.151300, 0.813037, -7.333890, 8.146927, -1.570796, -1.415625, -0.155171, 
1.151400, 0.874967, -7.328698, 8.203665, -1.570796, -1.415545, -0.155251, 
1.151500, 0.936759, -7.323116, 8.259875, -1.570796, -1.415465, -0.155331, 
1.151600, 0.998402, -7.317144, 8.315546, -1.570796, -1.415386, -0.155410, 
1.151700, 1.059888, -7.310784, 8.370672, -1.570796, -1.415306, -0.155490, 
1.151800, 1.121207, -7.304036, 8.425243, -1.570796, -1.415226, -0.155570, 
1.151900, 1.182349, -7.296901, 8.479250, -1.570796, -1.415146, -0.155650, 
1.152000, 1.243304, -7.289381, 8.532685, -1.570796, -1.415065, -0.155731, 
1.152100, 1.304062, -7.281477, 8.585539, -1.570796, -1.414985, -0.155811, 
1.152200, 1.364615, -7.273190, 8.637805, -1.570796, -1.414905, -0.155891, 
1.152300, 1.424952, -7.264521, 8.689473, -1.570796, -1.414825, -0.155971, 
1.152400, 1.485064, -7.255472, 8.740536, -1.570796, -1.414745, -0.156051, 
1.152500, 1.544942, -7.246044, 8.790986, -1.570796, -1.414664, -0.156132, 
1.152600, 1.604575, -7.236239, 8.840814, -1.570796, -1.414584, -0.156212, 
1.152700, 1.663956, -7.226057, 8.890013, -1.570796, -1.414504, -0.156292, 
